Instance,Income
167626,51244.5006535199
167627,33802.2119923049
167628,20106.7380650369
167629,28427.0976130700
167630,151852.9497066900
167631,357933.9979370800
167632,20430.9909120790
167633,831543.8768880990
167634,172880.8015531100
167635,22889.7136663099
167636,70150.0135194601
167637,906977.8999889030
167638,44593.4342172301
167639,45106.8008630530
167640,7668.0109545324
167641,64631.0548918198
167642,356548.9755271000
167643,40182.1504531999
167644,219688.3914533190
167645,34545.5812520039
167646,8278.6549011088
167647,228091.4867325700
167648,227741.2917943590
167649,39401.3542493998
167650,93140.1007825100
167651,115547.4575328790
167652,43733.0746551899
167653,21519.0169827449
167654,124300.7907622600
167655,112096.0519037300
167656,477497.4779990000
167657,38847.7322086459
167658,23137.4194889200
167659,27271.8513945699
167660,57187.7746370100
167661,562016.8587558980
167662,45731.1200131900
167663,86997.8900655098
167664,257959.8168332100
167665,103085.0872333590
167666,33317.8895528999
167667,104446.9856686600
167668,377399.6090632000
167669,41128.4875820101
167670,80910.4153397649
167671,347265.4879228000
167672,160928.3214626400
167673,32746.5280243474
167674,319358.9984500790
167675,43950.9556104339
167676,236324.3324223400
167677,49670.0750665502
167678,5566.2139345325
167679,164130.5152707900
167680,79809.8643169300
167681,253580.6268505100
167682,61125.4336073196
167683,259026.4204929690
167684,34988.1136318600
167685,63959.3882403600
167686,2488.7657523568
167687,55217.6955950499
167688,89365.1970382301
167689,158789.7483270100
167690,35752.1538951198
167691,40175.3819065600
167692,32309.9784180199
167693,134116.4761174290
167694,23323.5753729999
167695,42122.3289587739
167696,368145.3847486500
167697,33809.3726404200
167698,211741.4082439990
167699,50478.2274133439
167700,39677.5622956702
167701,5973.8124207941
167702,43389.9107040151
167703,81314.9866066301
167704,61509.2364036898
167705,37590.7492785699
167706,168704.3149768000
167707,35363.2344281520
167708,169544.3377476390
167709,21678.6663805833
167710,79613.2236296599
167711,141218.8030864100
167712,14257.6994089061
167713,93836.8896668799
167714,20269.2471762119
167715,31181.8992621310
167716,41788.6383314400
167717,7723.7139792115
167718,30738.5814044699
167719,203364.3748023100
167720,124226.0306161700
167721,153413.0191944390
167722,53228.8425738196
167723,66470.7982535300
167724,67203.8520967800
167725,109618.9830333590
167726,60468.9955319998
167727,50407.6284985699
167728,37604.0721933500
167729,70325.4183092600
167730,5389.9678701705
167731,6944.5667453396
167732,18366.2806490699
167733,29405.5724827499
167734,68591.9107356101
167735,63051.3289642699
167736,345595.8953537000
167737,20591.1638157299
167738,51647.4413424500
167739,39955.3745967899
167740,54884.7134860600
167741,157040.5106661100
167742,292745.5652989990
167743,298786.3642115010
167744,41898.8932170411
167745,30003.5838832599
167746,60394.2076552500
167747,40600.5045124099
167748,60791.8505602497
167749,28277.6937100280
167750,492860.2586662010
167751,52196.5721721201
167752,145063.6358404100
167753,34250.6140870099
167754,53584.9251854000
167755,58000.2070267197
167756,187519.8788017600
167757,27295.5539124799
167758,31565.5359287900
167759,133072.6862341390
167760,786370.3318119010
167761,377653.7170378490
167762,23530.9638298799
167763,175120.8889776990
167764,22658.4935237619
167765,23273.5725178669
167766,38981.9329822399
167767,570022.3224869000
167768,21448.7319864090
167769,71280.4301670300
167770,281568.9904022690
167771,28103.6010142900
167772,35970.3796207598
167773,40845.7169980400
167774,24239.0292530400
167775,38258.9371715800
167776,40513.1459247098
167777,55947.1694552801
167778,29213.6608035199
167779,66002.9905249299
167780,47571.1466059200
167781,59758.3918154600
167782,98099.2972794599
167783,42107.8089444900
167784,120279.0472751300
167785,74719.7950527599
167786,45476.3123271499
167787,83996.1643220100
167788,28148.6718821000
167789,29141.8303017199
167790,122205.3092147990
167791,57109.4275153098
167792,248874.3140873190
167793,178672.8495398590
167794,21201.7973639810
167795,163190.4320855990
167796,53439.3267503498
167797,77901.4663665099
167798,166685.2032877800
167799,50532.7341567301
167800,170263.7051864500
167801,80871.4520898700
167802,63755.6416765800
167803,84892.7930887197
167804,46278.0405249600
167805,32703.4145777731
167806,677828.1948271000
167807,71589.8270729500
167808,49691.0467623400
167809,63376.7140471898
167810,2343.3348252059
167811,20294.9397749750
167812,486228.5487486010
167813,45735.5700947500
167814,15497.9624647859
167815,45762.6672911199
167816,39301.3106559900
167817,352755.3515677490
167818,97693.0081076096
167819,16533.0453631300
167820,93877.8904017399
167821,208336.4225289490
167822,188992.4660424290
167823,102485.4069689200
167824,273399.1630168690
167825,66797.3454518399
167826,159707.5903546190
167827,353443.0452568990
167828,224749.8743274090
167829,91182.5970612299
167830,193285.5511712100
167831,180642.8897534490
167832,177940.2630792890
167833,71720.6602970796
167834,22672.5621916199
167835,55448.1479674300
167836,110778.2380356600
167837,107048.3673107590
167838,28680.6980280989
167839,18752.4815800119
167840,69841.6730641900
167841,78487.0121216101
167842,60728.7261178199
167843,202821.7447632900
167844,63090.2014369096
167845,125031.8440626600
167846,27775.7781722399
167847,13859.9892178117
167848,119815.4794519290
167849,144426.1593320200
167850,74282.7616100503
167851,359283.6426629990
167852,15048.9665498769
167853,150954.1956078400
167854,53443.4764382359
167855,289720.5510468980
167856,43460.5823882298
167857,41565.5896543999
167858,379834.0329188000
167859,44564.0160357650
167860,39890.8585519699
167861,143477.5677457600
167862,54728.2268982599
167863,41404.7246791900
167864,115100.0620694200
167865,90869.6555349698
167866,425434.9581126990
167867,74173.9529997701
167868,88089.6019191999
167869,104795.7149404290
167870,47017.0149426499
167871,66324.7068338100
167872,77791.0482099802
167873,580696.3451031000
167874,44589.6178147450
167875,111075.4727184590
167876,190170.1987826990
167877,67292.2903445599
167878,65254.9955669899
167879,56017.0704614699
167880,84828.2718717899
167881,40738.2503233101
167882,102994.3797688600
167883,7256.8829071141
167884,15746.7108074599
167885,30543.3856961299
167886,41213.3406811199
167887,84302.1445898700
167888,28401.3313857269
167889,38626.8439177200
167890,132495.3896858120
167891,354654.8470705000
167892,96364.7376584901
167893,30063.3229275699
167894,30210.6963453900
167895,88153.6954656798
167896,98694.1275489901
167897,272217.0378721810
167898,54874.0597785399
167899,288049.5237988010
167900,55057.6399560299
167901,101729.2855011290
167902,138004.5960219100
167903,46312.8838714299
167904,26243.9756818149
167905,93638.6587896200
167906,3765.3843621404
167907,34821.4374450500
167908,54284.5995424099
167909,451480.9372505000
167910,10158.6058414455
167911,5720.4183729611
167912,69454.4880464899
167913,547126.8287650980
167914,39104.6774472099
167915,216453.6015474990
167916,61670.5349788596
167917,193238.2722873200
167918,38317.1290177398
167919,375336.9727311990
167920,82751.0919348801
167921,332511.8161522500
167922,25039.1301577900
167923,73670.9259450301
167924,73080.5226271703
167925,63895.0850415298
167926,77112.5789932198
167927,45411.4830958101
167928,28740.7629130628
167929,44470.9116342899
167930,82264.4705569500
167931,31121.2102845800
167932,229543.7983557600
167933,81122.0679415898
167934,65555.4590264501
167935,10808.6902211723
167936,20084.4796260430
167937,61338.4676200200
167938,9703.4201209194
167939,66331.4168182497
167940,34290.3442399399
167941,91837.7038300202
167942,242674.0931076490
167943,29761.7360307450
167944,150933.7438344300
167945,93700.1945995901
167946,27625.3514529140
167947,134738.2103641690
167948,20376.6328417300
167949,46887.1538120499
167950,47322.7917127100
167951,7109.2726100431
167952,188817.6743874100
167953,163450.2426981700
167954,26272.2782942600
167955,24542.3639611569
167956,40821.8963634401
167957,57326.9587549000
167958,62708.6817238697
167959,78682.0373147899
167960,33426.5149319099
167961,83813.3871100103
167962,70343.5199384000
167963,166048.1614802000
167964,195665.3475726600
167965,15735.5515857490
167966,32903.9067068291
167967,158247.3421811090
167968,48730.3174863399
167969,5726.2460126371
167970,97399.3865558099
167971,165676.5894982090
167972,40230.8490151499
167973,9250.5703476768
167974,80190.9836676699
167975,275150.0335806600
167976,589719.5918231990
167977,102171.2741650600
167978,189595.1827077990
167979,281416.4230811590
167980,51352.8658055601
167981,81925.5878127299
167982,40198.2486407350
167983,99633.7620401700
167984,44899.4752964599
167985,28307.1462354999
167986,90910.7355672901
167987,63500.6751868501
167988,45686.5164612599
167989,655355.2982191980
167990,379015.8251687000
167991,58390.0985196698
167992,72938.5253633601
167993,87091.7090433299
167994,169598.8572505400
167995,36705.6611572240
167996,60388.7376841399
167997,168899.0576053000
167998,63244.1467976297
167999,54714.6271786400
168000,191342.2365651690
168001,49025.5664815799
168002,27555.6341925940
168003,180135.2769306700
168004,48976.8820653898
168005,44483.0058433900
168006,80879.5842956197
168007,23428.1946618800
168008,77916.2276373702
168009,87608.9912386300
168010,8436.5951006768
168011,80970.6498420001
168012,82198.4234077597
168013,117296.0769937320
168014,22294.0265034000
168015,43672.8489784998
168016,30559.0307023639
168017,186513.1795684490
168018,279317.9493754890
168019,22920.2551288000
168020,11923.2705174725
168021,121010.7418806990
168022,57542.3836740198
168023,13443.3485172279
168024,15431.3811972099
168025,399766.0079023480
168026,192022.7091216490
168027,82127.1468418998
168028,222716.0426104190
168029,73926.9600426099
168030,6805.3219732317
168031,7203.8612600830
168032,146317.5793602200
168033,16158.9679216045
168034,19300.7012324000
168035,21070.7583138739
168036,133360.5335196490
168037,48352.8305242700
168038,256839.3207058190
168039,389235.8317338000
168040,22369.7665963400
168041,35504.1356121100
168042,10823.9333573007
168043,80911.6348690099
168044,28056.3060674599
168045,80152.3346730599
168046,17957.8533511974
168047,395714.1106759000
168048,143896.9665182100
168049,27977.5407281510
168050,210873.3578323290
168051,66390.3264980100
168052,83170.8245099700
168053,49921.0939563200
168054,27261.1819264410
168055,12486.8661784440
168056,84966.6519586099
168057,33276.7863659300
168058,26425.4644312200
168059,20060.7721522840
168060,149838.2454281090
168061,25977.0531981499
168062,29892.8042599899
168063,43779.3169059700
168064,26263.1785084299
168065,553575.8410479980
168066,138604.6658241100
168067,23658.3590870279
168068,8905.8478379035
168069,12111.3190689153
168070,43228.9493013999
168071,16680.6545444889
168072,26028.3292967361
168073,329553.7132467990
168074,40923.2727997199
168075,32181.4747334000
168076,128942.0893462900
168077,46519.1935197500
168078,653528.9170717990
168079,412776.5187162990
168080,240902.5929371500
168081,34106.1156630998
168082,296437.4448953990
168083,42575.4794973199
168084,301291.2330409410
168085,6312.3218035427
168086,88664.6181611397
168087,248852.1150904390
168088,80948.2844448299
168089,264545.5293342990
168090,233553.1396929700
168091,60125.6556879699
168092,15740.2806831859
168093,267773.7885971990
168094,9926.7808006181
168095,49703.2345663999
168096,12604.2065287728
168097,72239.0504051098
168098,51497.8336753500
168099,34801.4368108401
168100,2836.1010746967
168101,150597.4560400700
168102,19078.4289044929
168103,74860.4008907599
168104,40300.5801308400
168105,264569.3001634700
168106,26364.2736138299
168107,130677.1953642300
168108,84076.2409137499
168109,227684.9839898000
168110,223484.8112318190
168111,51302.7694163698
168112,40964.2718494901
168113,91930.1466557699
168114,72325.0850533052
168115,29795.6117606599
168116,38174.0735057099
168117,36896.3187822600
168118,61991.2643480596
168119,43868.1178093200
168120,113311.5677799300
168121,32068.4645942800
168122,45794.3768943400
168123,82929.1437201001
168124,33848.8806431499
168125,117471.6751902400
168126,7457.1963716573
168127,118174.6544790990
168128,114247.4473348200
168129,31767.0338351500
168130,33964.1752974101
168131,6424.5480627263
168132,97684.4030476400
168133,223391.6519045590
168134,54480.9986048601
168135,147056.2834443490
168136,172419.8680993900
168137,85796.6281601898
168138,130272.2938306800
168139,45226.9733973500
168140,39774.1888017810
168141,34444.1085014740
168142,19781.6941706999
168143,18700.3241812428
168144,97508.6831408500
168145,281950.5810485090
168146,14321.2597165486
168147,73283.5507229697
168148,120982.0710623190
168149,24216.6739617800
168150,92269.3181882399
168151,148158.8741717390
168152,24326.0180120099
168153,86980.1977618398
168154,76690.4106486097
168155,42995.9079020099
168156,41248.8653048800
168157,32116.2793195400
168158,772411.6454814000
168159,77271.9752753499
168160,84205.4050137100
168161,60634.4646017700
168162,55971.1453099099
168163,27414.7200193300
168164,34529.1386105300
168165,52200.4306868100
168166,152998.9208710790
168167,27060.6701152799
168168,93486.1903331199
168169,177075.0630830180
168170,62345.7757565600
168171,14117.9901368569
168172,87835.8658375297
168173,115395.9942555600
168174,59481.4977881000
168175,72148.0575807399
168176,56010.5765454700
168177,80579.8367332000
168178,95011.5427492699
168179,64737.2237954401
168180,59498.4746543099
168181,293138.2171495000
168182,119085.2080352400
168183,10537.7615613723
168184,57787.7989349272
168185,20895.0870814699
168186,190705.6731308500
168187,269136.7067032990
168188,72391.9946513598
168189,778934.2491837960
168190,53651.6088302698
168191,29374.5765557899
168192,224868.6407816790
168193,85821.2534713701
168194,74074.5250983700
168195,84930.4100810498
168196,12810.0643183730
168197,306809.6700521290
168198,26798.6227583500
168199,688566.3533389010
168200,127742.0275757290
168201,120763.8525130700
168202,57450.7172522100
168203,24249.6841161499
168204,163446.9257950490
168205,21919.1087785698
168206,15494.2710992183
168207,58724.0516736098
168208,20276.2503681020
168209,26144.0850268499
168210,38856.0688809599
168211,71401.9722785431
168212,51440.4901996100
168213,51868.8407728699
168214,30540.0882379101
168215,44745.7504357000
168216,34371.9164266600
168217,475775.4445973000
168218,124309.4238415590
168219,211975.4768761000
168220,140349.6472407700
168221,127228.6347407090
168222,32731.0780735799
168223,9225.5182413210
168224,8891.1541379327
168225,183997.0745139690
168226,93893.6286201199
168227,81206.2648170998
168228,89410.4371493501
168229,49474.4760521200
168230,227589.4461683090
168231,129171.4668782190
168232,176453.0831004200
168233,30918.2287377120
168234,6823.6950562642
168235,40839.3107213099
168236,69379.3939002296
168237,47343.1479312899
168238,42969.7275126600
168239,67888.6224392502
168240,160650.1676230590
168241,153466.0063981690
168242,26688.2407886940
168243,44347.1460918898
168244,93879.9216466600
168245,207292.8156850110
168246,109804.9547463590
168247,381076.9498469800
168248,536546.1534867980
168249,325556.4834606980
168250,26377.3248035098
168251,35123.3931781699
168252,42018.0198179499
168253,39036.1510423399
168254,87634.7768148702
168255,98757.1475957401
168256,13238.0556859440
168257,760518.7794082990
168258,123391.2843246850
168259,5876.4412580950
168260,143683.5235662090
168261,384125.0554583990
168262,16974.8893480285
168263,79613.9695457059
168264,47158.0624726799
168265,209611.4320785690
168266,32629.8028052349
168267,218358.2602446300
168268,29273.8625699679
168269,76263.3295285800
168270,30131.2847678699
168271,255128.6056080100
168272,14140.0689464208
168273,581346.9622314010
168274,35207.2256032500
168275,91897.1179284100
168276,22896.6533097470
168277,48701.6902436900
168278,200977.6121236590
168279,87807.3083846996
168280,96822.2927750196
168281,89858.5968796501
168282,277990.4925896290
168283,142010.6720003290
168284,367128.0521570490
168285,209036.1857249490
168286,138203.0701705390
168287,201239.4694478590
168288,169302.8598004090
168289,78444.2285560798
168290,14143.3176818622
168291,174595.3231194600
168292,45120.7416664899
168293,142239.2178068600
168294,50177.1720703699
168295,33548.6019133299
168296,45709.9587460285
168297,223837.2796368890
168298,91909.5347628900
168299,43539.4939734101
168300,22043.0997022120
168301,98140.5598029832
168302,92785.8829656698
168303,22840.0263810301
168304,8266.9455892366
168305,22794.9827880330
168306,83567.5219270499
168307,45808.8175992699
168308,174433.4158222790
168309,78373.8682030600
168310,72407.7748413800
168311,34556.6426628101
168312,43818.1920945799
168313,127175.0133916600
168314,29136.5355372939
168315,60305.9889143499
168316,63052.2642555497
168317,26077.3606482699
168318,114983.2866334390
168319,88594.7771346400
168320,147914.6723429090
168321,29722.9835905420
168322,42046.8310636399
168323,44985.5266005199
168324,49613.1621908498
168325,88029.1045905498
168326,19160.3719465469
168327,89323.0634395801
168328,65100.7344980199
168329,258965.2244587800
168330,214998.8237378890
168331,237992.7730401990
168332,35903.1929233180
168333,239151.2330759090
168334,5912.8126210379
168335,25904.6622576569
168336,644275.6423867980
168337,76433.6705534801
168338,365013.7643917000
168339,14876.0870039479
168340,27449.0969984920
168341,320328.5366906000
168342,982198.3064265990
168343,15596.1684100989
168344,59587.7704645999
168345,232409.7235256990
168346,95210.4845942101
168347,74287.4017339799
168348,154950.6348917090
168349,133783.7382994400
168350,40298.1102622800
168351,32248.5876938400
168352,20178.0435306339
168353,169847.6809893800
168354,23458.0887415800
168355,79389.3807116800
168356,98424.2355077099
168357,46387.9456674602
168358,286083.3564590990
168359,7462.8122284173
168360,36359.0189157298
168361,175479.6467166690
168362,11388.6493785119
168363,24608.8057911750
168364,116070.1739829990
168365,11361.5287605140
168366,18221.7348239639
168367,324070.0578693400
168368,338181.8548161020
168369,101808.7740807490
168370,242796.5437130100
168371,53801.1696348300
168372,203096.9833478190
168373,35014.7779512600
168374,66461.0159522399
168375,277405.7467745500
168376,1105859.1059002000
168377,457760.4727520000
168378,4363.5112287703
168379,164255.4558329200
168380,76195.5940753698
168381,187016.5418879900
168382,58898.1959068599
168383,54369.5961644800
168384,37116.6803940999
168385,63152.8987631298
168386,53440.8485811997
168387,423771.4517843000
168388,203848.7737956390
168389,182397.6655818100
168390,82194.8458980600
168391,18357.9192199540
168392,13881.6703284871
168393,145432.6592071290
168394,85436.3042198500
168395,7996.4129845714
168396,241649.0443745990
168397,746305.2442999000
168398,33293.0404081399
168399,44790.0832972999
168400,39462.2647160299
168401,56254.4654933300
168402,73474.8115519599
168403,337892.6106574000
168404,193664.8695650600
168405,17177.8911100469
168406,22341.7133638100
168407,132473.0016016500
168408,67924.7673395099
168409,22764.1794426200
168410,123947.3535535590
168411,50657.7159986749
168412,8712.3102301657
168413,63465.4401966100
168414,95974.6921451499
168415,6245.0294219169
168416,14183.1940750653
168417,229226.1149201300
168418,85214.7707841199
168419,46640.0851714301
168420,184045.7745828700
168421,121791.8390995290
168422,52604.9189108899
168423,39638.4066568280
168424,7034.5667816544
168425,98384.5456199099
168426,84358.0705175801
168427,36009.4430230900
168428,44646.4215680199
168429,355238.6962086980
168430,23094.9802219370
168431,94336.7860958298
168432,28297.6629502790
168433,240949.3304475590
168434,84949.5179375499
168435,343370.8942524990
168436,75267.6617982098
168437,28409.5176006099
168438,75614.0008940499
168439,41198.8352293599
168440,57163.6676880601
168441,52677.1301319499
168442,83155.6774678301
168443,104449.8896543200
168444,87853.9197283298
168445,120597.8336295900
168446,390216.0023858990
168447,119943.4938259400
168448,71703.9789882199
168449,47360.9413950300
168450,60645.4238168001
168451,73243.2814737800
168452,36259.5017450400
168453,97710.5120800902
168454,41752.6194397800
168455,84916.0761677201
168456,19807.1424401499
168457,10308.2308081379
168458,39894.8767096799
168459,68744.0748166599
168460,96756.2528625504
168461,39764.2455699999
168462,31776.6251044800
168463,25246.1025959150
168464,113684.1114417290
168465,16186.7209675190
168466,73243.7755288000
168467,84983.6724132900
168468,32441.3574346000
168469,126461.0339773900
168470,117912.3348735800
168471,60448.4591306801
168472,122745.1103047890
168473,26580.1547245099
168474,54603.5593889801
168475,193601.1053493390
168476,41419.9353370998
168477,75880.4070404899
168478,416389.7803484000
168479,48661.4478184299
168480,184733.3746586900
168481,183254.3801274190
168482,123922.8264382100
168483,55604.3683147798
168484,15836.3237484475
168485,30945.8975925800
168486,66185.8937090599
168487,41680.4599643200
168488,29564.5715505669
168489,21441.7293531019
168490,96561.5120484600
168491,152374.4527691700
168492,29098.8962094300
168493,38957.1964381700
168494,116016.1965786390
168495,47762.7078973699
168496,43674.5814168999
168497,312113.0300029000
168498,26722.7250018989
168499,29386.1014001001
168500,10939.1855642090
168501,42772.0240154799
168502,95680.7498799601
168503,33731.7548345000
168504,104519.9593326090
168505,75391.6773160999
168506,306176.7597804990
168507,37351.3585599000
168508,407343.4647068010
168509,11809.8672645026
168510,438708.2433897990
168511,79302.6378416601
168512,71283.6207616900
168513,32712.7044233200
168514,27234.1755954399
168515,49435.5682500099
168516,180507.6775532090
168517,44444.6626591200
168518,34151.7166215659
168519,34733.5160825399
168520,90775.8530534800
168521,28936.5305226659
168522,50781.1763323500
168523,116429.1527208400
168524,156993.2165224800
168525,169014.9354005890
168526,48375.2142716500
168527,47634.2145591299
168528,367360.6719307990
168529,64736.1093969399
168530,39070.5473616200
168531,20603.6989749089
168532,30934.9217610099
168533,27864.8736975720
168534,87572.9562296102
168535,24731.5989868799
168536,90984.5166391199
168537,11282.1178027509
168538,4452.7900872660
168539,50200.0610175300
168540,71346.3085182438
168541,75381.6215911200
168542,121303.1899086200
168543,45808.8904507198
168544,20216.5836967030
168545,13328.9518488740
168546,30813.2202422700
168547,77074.7023539060
168548,40451.4891918801
168549,9079.1994697686
168550,60780.0971208400
168551,81878.3725462102
168552,56823.0203091102
168553,26788.0491272980
168554,310901.8192790000
168555,73312.4521547096
168556,15378.6737183699
168557,31529.4455858499
168558,24619.2761332000
168559,3506.5859503982
168560,14757.4403491680
168561,39138.2229206100
168562,37773.1671995299
168563,78615.2148785999
168564,552988.1302912980
168565,767059.6563869020
168566,35238.2272187379
168567,72883.5623353997
168568,17008.5605331254
168569,39061.4227282099
168570,36645.4212602620
168571,26561.0374913399
168572,86617.9429013996
168573,8398.9388480529
168574,146583.3359302200
168575,635458.3399162980
168576,49856.6371201200
168577,100800.0732401400
168578,121739.6007652490
168579,124695.4398278690
168580,12632.2866030789
168581,135113.1191380490
168582,52765.1515266497
168583,63459.5800234400
168584,62761.0114765050
168585,11444.8719152115
168586,173927.1245663290
168587,666184.2818224010
168588,76290.2020248600
168589,286475.3698780000
168590,7468.4991866295
168591,43556.8977042600
168592,146128.9690846090
168593,51036.7335215299
168594,84319.9063737910
168595,34348.4108718698
168596,32716.6865426510
168597,95152.0908038500
168598,49171.7526938299
168599,3371.8457951944
168600,110776.7036990700
168601,31532.8491144499
168602,199099.9827328800
168603,79627.9196886401
168604,109862.4141210290
168605,109474.6901097400
168606,903293.3120022000
168607,73454.8576320695
168608,48156.3215866771
168609,62767.4201571698
168610,130181.8888040290
168611,79103.5242835704
168612,51518.8236656500
168613,296916.6480821000
168614,63945.1221267802
168615,142341.8716965190
168616,263917.8457399490
168617,18901.3834901399
168618,96500.4412854499
168619,26575.5695993100
168620,55103.5521932001
168621,61222.2962891102
168622,186605.8178032090
168623,168812.7910169100
168624,118730.8180012000
168625,60975.4016450202
168626,53172.1507843300
168627,24604.3881631099
168628,159410.6015903190
168629,12971.2553426700
168630,64365.8548514698
168631,125988.9135328300
168632,43865.4190836398
168633,129914.9515176990
168634,333590.0448078000
168635,139433.8331530990
168636,98964.3078061898
168637,142936.1447743190
168638,26003.8923408898
168639,29630.7287378598
168640,9146.0792708163
168641,52542.7861793900
168642,43263.6892815600
168643,40851.4402910509
168644,130416.3223094090
168645,82226.8546703796
168646,100123.1526278670
168647,33680.8009630830
168648,60934.1015785700
168649,37894.4318487300
168650,291409.5663773990
168651,146664.1442734700
168652,77774.9723028400
168653,67111.9163894299
168654,7040.1826989898
168655,123288.9313688700
168656,94444.7497000502
168657,20640.2000355850
168658,310425.9504038200
168659,311566.9103386990
168660,67486.3520538801
168661,35828.2965599200
168662,63740.7458770600
168663,27882.8371003999
168664,33704.8119208499
168665,20058.4144981350
168666,171788.1090660090
168667,76353.1834851301
168668,95421.1759630501
168669,46499.9151075599
168670,158724.9850768600
168671,41962.9349914700
168672,32033.8941954720
168673,247054.7756076500
168674,69505.6121843098
168675,50113.1963118999
168676,43970.1657071001
168677,99286.9430974897
168678,24973.8937128899
168679,59671.1331966139
168680,79964.4023430499
168681,82783.3195383098
168682,73689.3803442501
168683,307546.3006101000
168684,140407.0128234190
168685,63026.4747523199
168686,20170.1547403500
168687,274760.0342856790
168688,80606.6874026000
168689,428762.1696117990
168690,13187.1327004849
168691,6653.8810700035
168692,136160.1303998900
168693,596610.5071881980
168694,372377.7406959090
168695,5586.5882024661
168696,48529.9384539500
168697,188495.8928611800
168698,534592.3430156010
168699,196668.1799149990
168700,135716.5699586200
168701,93571.7376651003
168702,102416.1990032790
168703,168751.0805464190
168704,63128.5636451499
168705,83002.8657332402
168706,47490.4688594599
168707,149330.4277002000
168708,515085.4560610980
168709,32690.1428643500
168710,148902.5755930100
168711,21381.3651752499
168712,29978.4732223499
168713,38195.4296009400
168714,29865.2521439300
168715,92587.6154619196
168716,118553.6511758100
168717,93668.8166708901
168718,33837.7244149807
168719,32828.1504503699
168720,134766.1265364500
168721,19473.2053752390
168722,71526.2884853699
168723,24866.3439219899
168724,63425.1359932899
168725,30749.3315254499
168726,33811.8157411500
168727,54858.3633633700
168728,111207.3659043090
168729,7818.3286105035
168730,5877.2984875836
168731,61985.2538883300
168732,62081.9729360599
168733,42403.9403088001
168734,127546.0641108900
168735,81038.2541839999
168736,31692.0263409399
168737,225022.8219509180
168738,71459.9420093631
168739,28448.4021225199
168740,62277.0464209901
168741,113907.1411226590
168742,36871.9880241299
168743,33259.6924616798
168744,363376.3288649510
168745,12735.6721223390
168746,43463.2115342019
168747,48954.9085679300
168748,70644.9163640699
168749,129346.0825265500
168750,40557.1490474799
168751,11459.0939942725
168752,40040.9557581039
168753,66366.9833825199
168754,60443.1731303698
168755,9406.1747742162
168756,93120.4699502200
168757,846694.5571790990
168758,53830.2725312689
168759,24406.9422806700
168760,69380.9732713401
168761,21133.6668785400
168762,117611.5449390300
168763,417356.4036298990
168764,181555.4152485600
168765,142549.0453878090
168766,89326.6690263800
168767,231868.6293638990
168768,29498.1327666470
168769,165957.7102296190
168770,48743.9617978997
168771,43177.5218927100
168772,40935.0229021299
168773,82554.3563900598
168774,74935.1893167900
168775,332053.0246877600
168776,42290.2547898600
168777,146495.5182742500
168778,48864.5483286902
168779,64966.1808107400
168780,52214.0874267699
168781,5159.3728098284
168782,38576.2590268680
168783,53008.4737241500
168784,567188.3635781980
168785,52252.0844629598
168786,25531.3115094600
168787,57271.8817090823
168788,127491.8162616790
168789,22092.0709133300
168790,48201.9130126101
168791,154727.7758362200
168792,132255.5559054300
168793,206816.5825925700
168794,52730.7213665001
168795,304200.7318984000
168796,80061.6842337901
168797,16028.9394492413
168798,50644.4822601899
168799,11791.7494579790
168800,190736.6542087700
168801,46539.2684204399
168802,214272.7212951490
168803,47352.7738479899
168804,10925.2008573580
168805,18324.8241185529
168806,21027.6220686869
168807,26469.8010777449
168808,53669.6094366999
168809,36456.4742965701
168810,41032.1375421099
168811,394184.0905953000
168812,88663.8311139899
168813,72976.6107860898
168814,153689.3226671490
168815,28349.1779912499
168816,32315.6144419200
168817,51119.5962963801
168818,41968.2479784999
168819,100768.7991161500
168820,277982.4221836200
168821,62310.9097055499
168822,86005.1931621302
168823,51891.0110559500
168824,219493.1908042090
168825,89244.7136133399
168826,21886.7417501458
168827,55813.2093969499
168828,255951.8564821010
168829,44880.3314196699
168830,121808.3778303590
168831,50777.1974545300
168832,229236.4767196800
168833,105072.6538766000
168834,199798.2661028690
168835,234729.2437218600
168836,41494.0794197599
168837,100919.8492235190
168838,185463.4795394990
168839,144914.5863108290
168840,26782.2454691200
168841,11799.6467475280
168842,51468.8989134798
168843,51574.6509632399
168844,94153.1988839898
168845,73284.4476137200
168846,262316.4042371000
168847,40565.4808009699
168848,56476.7968278608
168849,148799.7925835890
168850,44268.6695245699
168851,57249.0174235280
168852,97741.5609550297
168853,153987.0831801600
168854,1086402.7587141900
168855,168031.7206449090
168856,31206.1946619600
168857,136039.2010926800
168858,27719.9535393501
168859,21954.3870722112
168860,47034.5003129101
168861,12053.1377552454
168862,151512.0596878600
168863,109323.0280557290
168864,25398.2034079878
168865,12519.4113316879
168866,22139.8096169700
168867,147120.7884485490
168868,39677.6056285191
168869,297174.0186325990
168870,58529.2691611902
168871,29823.9748659499
168872,73863.2030615500
168873,55993.9798358500
168874,8675.6844906745
168875,31850.5382614800
168876,256482.7357364600
168877,25870.9402956080
168878,29059.3695674398
168879,28093.7641171050
168880,28283.1303004000
168881,52963.1166524096
168882,67999.6441621499
168883,32278.3119350300
168884,9642.7657728353
168885,48032.0481041899
168886,68668.8003960300
168887,37336.0316294999
168888,72848.5716810599
168889,37384.0825500101
168890,490204.1027092990
168891,34652.4747027666
168892,30827.6339962701
168893,124414.1657026090
168894,134460.8884774800
168895,30796.6194108100
168896,26230.5428725700
